wavenumber_cm-1,m5_px11_raw_despiked,m5_px11_processed,CaF2_mean_processed_norm
703.0,153.17852201257864,10.084362649208105,0.027611861678586626
704.0,160.7352264150944,8.352596987428422,0.032099399351148875
705.0,158.76347798742114,7.37248189723532,0.03562009474330189
706.0,154.73711949685438,8.28329321041812,0.03749143422329056
707.0,157.95001882845196,8.794865617277061,0.04286081859678371
708.0,155.03887421383592,9.232303324278996,0.04652370908867391
709.0,156.2655786163519,8.625339451724171,0.04952976747430501
710.0,157.9939475890983,10.122982897382228,0.057415794821489174
711.0,162.5925458333333,10.939369353683967,0.05707453271393039
712.0,159.26151362683441,11.801026575003345,0.05359975997349646
713.0,159.4013716075153,13.018840609901575,0.04534133116983571
714.0,165.35051572326938,14.398787290242755,0.044624826688484984
715.0,160.4327139874736,17.95165667373565,0.04175958839717908
716.0,168.743,20.374963765603074,0.038404335217907336
717.0,170.11368134171948,24.649250807473717,0.03839404913138076
718.0,177.75031524008327,27.401203590928493,0.035592190265944915
719.0,183.29443632567975,28.444299375146183,0.03618217343833646
720.0,171.5100356394131,29.67995451366555,0.041095243848689546
721.0,179.98395378151338,27.957957425567255,0.045984838878638704
722.0,169.67353235908158,25.25410545351885,0.04416497301129254
723.0,168.82408559498924,22.501242413590308,0.04139698953724337
724.0,169.9278888888889,19.102576249341922,0.03656545714844318
725.0,162.0337316561847,16.087758099019304,0.03123403400392697
726.0,162.16014705882353,15.256217951253271,0.024565974806194706
727.0,164.37928870292862,15.49005733653893,0.020997088297098288
728.0,155.2390250521922,15.25982641039669,0.015024815034535673
729.0,161.31111715481183,14.740544608044852,0.01632516362938915
730.0,175.33411764705895,13.687623432721743,0.015860379742520157
731.0,156.21666596638656,12.811752517446754,0.01697393544660355
732.0,158.6663550420164,12.644435250842424,0.014801795629563099
733.0,154.46974579831982,12.379638500460052,0.015356293770580783
734.0,154.16247899159688,10.09432115719501,0.013213667545206389
735.0,164.01273529411762,9.46337569808976,0.014980624677419965
736.0,161.0275567226886,12.127970812859468,0.011158173869570447
737.0,155.64113445378214,12.869609660749566,0.018456286203464997
738.0,158.92459663865526,14.378420818643479,0.025654760543157067
739.0,166.33218867924538,15.25332072296038,0.034450487934945415
740.0,162.67218947368423,16.10233810509029,0.03622328834073123
741.0,162.86011999999997,17.971286989051983,0.035095892965677576
742.0,166.63957740585772,18.513846249754756,0.03458410940537867
743.0,166.5503025210086,18.322501502304338,0.0372849424134463
744.0,167.7731052631581,19.391733789533845,0.03466323268915948
745.0,163.34292662473777,19.642971337600326,0.03397913195933797
746.0,162.3381978947367,19.91737914930453,0.02646263894988881
747.0,170.82781263157884,20.59794750645422,0.02556591143024537
748.0,171.87441928721282,20.22763652992479,0.025144919373916656
749.0,159.9294757894736,19.776699461611496,0.02515043682877192
750.0,169.667105263158,19.32277913150852,0.021951836884207106
751.0,166.6721572327045,17.66789906763261,0.017170018350548218
752.0,157.56156421052611,15.801506530087934,0.015386684074746299
753.0,162.73258105263173,15.725332895173628,0.014514539473269078
754.0,161.32172421052772,16.366136964078308,0.010449024184685084
755.0,161.46277310924336,15.005232223983354,0.0072088161786205505
756.0,165.4267536842098,16.181395005446486,0.0027375714299507853
757.0,164.9675031446541,17.82251894230294,0.0005683678127305187
758.0,161.6868736842106,18.63787122030289,0.005476853916284628
759.0,162.87874683544317,19.280805224272456,0.006682998915001235
760.0,169.54724050632925,19.362684571308275,0.013326271909341294
761.0,166.2045253164557,18.664542738169644,0.0157028429525511
762.0,166.10111392405065,18.706740088787093,0.016054366026048743
763.0,161.34495588235296,17.64199321952291,0.01690775148897547
764.0,162.6674767932487,17.69234526542813,0.018769650691259805
765.0,161.9224947368422,16.996241275900296,0.020074504541769813
766.0,164.24920675105474,16.99998719297613,0.020707357942821716
767.0,161.1179873684211,16.73015256276292,0.01871281988888038
768.0,171.2884303797471,19.33613623538341,0.011958907316969105
769.0,160.92843157894728,19.725840305131282,0.00576319760369115
770.0,163.42827848101268,20.826415079955,-0.00022420703417319558
771.0,168.02413291139294,21.929007871034425,-0.005625194096232712
772.0,176.54642194092884,22.469089391767778,-0.009082332302627356
773.0,160.76709704641354,21.76665554345237,-0.006647967143164993
774.0,171.12386919831218,22.503475280786624,-0.004856799597327983
775.0,167.8044388185654,21.79182696269504,0.00315974614449442
776.0,163.22820718816124,21.019814950134055,0.011138028138366955
777.0,164.65150635593227,18.410322069233025,0.015927921290664174
778.0,165.99917721518997,18.55105351333747,0.014482588055285406
779.0,164.93198942917525,17.074944913819817,0.017808546494425474
780.0,162.053845665962,16.773169451773725,0.013927295672556777
