wavenumber_cm-1,raw_avg,denoised,normalized,snv
2.406394195556640625e+02,1.617499135335286553e+02,1.608741367852170754e+02,6.679051316693183481e-04,-6.091298015314579040e-01
2.424425354003906250e+02,1.606780683729383554e+02,1.607156701805983232e+02,6.301901963984912021e-04,-6.107045076684762819e-01
2.442453155517578125e+02,1.602245969419126084e+02,1.605913146094995057e+02,6.005936620003302735e-04,-6.119402474096845568e-01
2.460456542968750000e+02,1.592011374014395244e+02,1.604506370504255131e+02,5.671125064767534819e-04,-6.133381811645443049e-01
2.478477325439453125e+02,1.596616290057147012e+02,1.602856828788900430e+02,5.278535350544744705e-04,-6.149773552155604062e-01
2.496494598388671875e+02,1.588254976625795791e+02,1.600876469304907914e+02,4.807211250861800011e-04,-6.169452677864444290e-01
2.514508361816406250e+02,1.588193783230251768e+02,1.598548572034764277e+02,4.253173413856152323e-04,-6.192585338064128253e-01
2.532518615722656250e+02,1.577348395453558965e+02,1.596412060177106014e+02,3.744685164165965311e-04,-6.213816173054006464e-01
2.550504455566406250e+02,1.587566047951027315e+02,1.594768367247055494e+02,3.353487456540974561e-04,-6.230149793317729667e-01
2.568507690429687500e+02,1.591928434018735459e+02,1.593395028861671392e+02,3.026633931570738988e-04,-6.243796860400854243e-01
2.586507568359375000e+02,1.595158776177300410e+02,1.592197163936322681e+02,2.741542960943765882e-04,-6.255700221704038055e-01
2.604503784179687500e+02,1.574320622196903798e+02,1.591014978580840022e+02,2.460183716405044780e-04,-6.267447772797535288e-01
2.622475891113281250e+02,1.581596566659432881e+02,1.589661190001529860e+02,2.137983030892117841e-04,-6.280900570560155050e-01
2.640465087890625000e+02,1.595873667399088447e+02,1.588338491955807399e+02,1.823181869491016782e-04,-6.294044417082470533e-01
2.658450927734375000e+02,1.576981410273799327e+02,1.587151949816301340e+02,1.540785713561237198e-04,-6.305835262184541490e-01
2.676412353515625000e+02,1.570055508083767393e+02,1.586012331585754112e+02,1.269557413428546648e-04,-6.317159817448524395e-01
2.694391174316406250e+02,1.586439779776113994e+02,1.584953488087039943e+02,1.017553440023443145e-04,-6.327681702230359972e-01
2.712366638183593750e+02,1.593127062762225137e+02,1.583946910906839207e+02,7.779888119575106863e-05,-6.337684208858542778e-01
2.730338439941406250e+02,1.602643613462094834e+02,1.582977076682017525e+02,5.471689802296702637e-05,-6.347321595293314855e-01
2.748285827636718750e+02,1.599017870867693887e+02,1.582195951297970566e+02,3.612617137200619153e-05,-6.355083754008072905e-01
2.766250915527343750e+02,1.592926353172019560e+02,1.581677321339523417e+02,2.378281653115197158e-05,-6.360237456773227827e-01
2.784212341308593750e+02,1.598375481499566035e+02,1.581380054935955570e+02,1.670789800448454574e-05,-6.363191437084434465e-01
2.802149353027343750e+02,1.587820106788917940e+02,1.581287448510663296e+02,1.450387189818686699e-05,-6.364111680858105524e-01
