wavenumber_cm-1,m2_px16_processed,meanCaF2_processed_norm
932.0,39.855532653497995,0.04850328475058995
933.0,40.25430314417901,0.04713443269550129
934.0,39.98996439126999,0.04542074494103111
935.0,41.62179272911829,0.043897233517642034
936.0,40.038386803546686,0.043803926969200754
937.0,38.50407096289462,0.043231949567036146
938.0,37.679472304816144,0.0425435813787169
939.0,37.547424687228606,0.040818852335845965
940.0,36.470398627201284,0.0398633130487517
941.0,34.80606254751189,0.03864616475268582
942.0,33.61036299586701,0.037341497599877184
943.0,32.51424149742751,0.03487102772650498
944.0,31.559146699252743,0.03220829385437669
945.0,30.75121003777578,0.031171773296469578
946.0,28.74374493251649,0.030626985219845648
947.0,27.35422309614964,0.02924633205480171
948.0,28.46258674765219,0.027106559585163437
949.0,30.132766569290876,0.025874698343902124
950.0,30.724030811853083,0.023779519166393332
951.0,32.110699311171665,0.0229841729934414
952.0,33.2592962309845,0.023269076757596818
953.0,32.59280026412749,0.022196497833633737
954.0,32.45999797062931,0.021942084313925685
955.0,29.622117250734185,0.02190065260947164
956.0,27.14247676616066,0.021855158561589295
957.0,25.399932313234093,0.021009151388594483
958.0,26.104735439315974,0.020363236051614386
959.0,27.235488458257613,0.02013478298489214
960.0,27.47628274010073,0.018664784594680336
961.0,29.24335764400321,0.019121118843929363
962.0,31.08384374167793,0.019961445025165232
963.0,29.417268504029966,0.018570914342513102
964.0,29.909628456158856,0.01721454994046063
965.0,28.10882585431643,0.015634202702061537
966.0,26.28818951567114,0.014979075115509749
967.0,26.02106352048082,0.013752173442214632
968.0,25.55975643270998,0.013385588272166432
969.0,25.604184643284363,0.012979634416638425
970.0,24.14649902419153,0.0128643057377049
971.0,23.164123447168798,0.013079665371788063
972.0,22.538825631917113,0.012970414534088393
973.0,20.346706120601056,0.012910815999647038
974.0,21.88659721381288,0.011922977197917685
975.0,21.829983952513043,0.01083002107920821
976.0,21.304199705446194,0.010570338650314016
977.0,21.575753357303867,0.0095440664357092
978.0,22.641609031951504,0.009604442224908085
979.0,23.14342793471349,0.009525054463611142
980.0,22.980082566763,0.009509365705638165
981.0,23.486863142495796,0.009438867483821705
982.0,24.033927925018098,0.009257322314800046
983.0,25.00864848512648,0.009788401373724316
984.0,26.126770261258688,0.009517283776981716
985.0,24.25276896451043,0.00926883739691625
986.0,23.740996596515174,0.010658184850165396
987.0,23.657467033220016,0.011920450495036154
988.0,23.197763028517308,0.012757553580308653
989.0,22.357942201839034,0.014023018817018031
990.0,22.118096175275184,0.01464173589022436
991.0,22.352154792172815,0.015502301009704114
992.0,22.793061128561597,0.014859847615694722
993.0,22.986840797175113,0.014814838235302408
994.0,22.711930206473752,0.014479276261844847
995.0,21.072836579659164,0.013758729840166396
996.0,22.18980073687462,0.015092640499049865
997.0,24.64130308216152,0.014444530059685939
998.0,31.0327656945337,0.013393041942864772
999.0,40.703112217675155,0.014491302120375471
1000.0,49.893385556239664,0.015355569608942663
1001.0,55.84649509518192,0.016394300533215687
1002.0,58.634066124149136,0.01638651419955478
1003.0,56.71577976752671,0.016188673379811804
1004.0,51.16192641588593,0.015747494635941633
1005.0,41.50532800884802,0.01404021339979054
1006.0,29.573621538232494,0.012414670461656226
1007.0,19.73496641629771,0.009726922312725483
1008.0,15.151037398223643,0.007977944455292613
1009.0,11.563085973866542,0.008327507048653527
1010.0,7.57729424427175,0.008038854985538763
1011.0,5.05338551176532,0.007883929629704701
1012.0,5.270085753500897,0.00728613840963775
1013.0,4.706476342903709,0.006348277165516622
1014.0,4.624001589934839,0.006426905231585035
1015.0,4.379662583698654,0.0053426107030174735
1016.0,2.746760087397046,0.0045074087075095744
1017.0,3.9020328760234015,0.0044790933811517455
1018.0,4.843894285966723,0.004354131652474118
1019.0,4.114686912372651,0.005110037365871116
1020.0,3.398163403616408,0.005531620360231927
1021.0,4.654270094812318,0.0058499747810431225
1022.0,7.513459745067369,0.005518746707235005
1023.0,7.655705534630279,0.005915201081263432
1024.0,7.379260819344104,0.006759483238835694
1025.0,8.317524293970735,0.007168646919087092
1026.0,7.265957592975067,0.008389620969539106
1027.0,6.601406976635989,0.00940706256960579
1028.0,6.544872316433228,0.009859797241933227
1029.0,6.746915619601225,0.010468589150686467
1030.0,7.698848028446161,0.01129493284033446
1031.0,9.175113225167955,0.01093168989051276
1032.0,11.414027648873322,0.011395053177219146
1033.0,12.99747908669223,0.012243281764631655
1034.0,15.245118515046833,0.012496893559429114
1035.0,17.598536941489517,0.013262760211123516
1036.0,17.99573062074581,0.014102904485731005
1037.0,17.87700910375505,0.013438205411297527
1038.0,15.964078128974794,0.01311113912245605
1039.0,15.403289877452611,0.01262755129238904
1040.0,13.910002278444221,0.013066348632191329
1041.0,13.27902006889569,0.0130137896066473
1042.0,11.559265125673864,0.014216579033492594
1043.0,9.95529558660671,0.014021306768032541
1044.0,8.574216867174286,0.014307604591152415
1045.0,7.623579299262296,0.01533712280015537
1046.0,6.241417403622787,0.017476195418003805
1047.0,4.203743707744973,0.017798340850303025
1048.0,1.3365155016211538,0.019088204997349284
1049.0,0.4673272920347742,0.02015594306121251
1050.0,-0.28239566202535116,0.02154097794610136
1051.0,-0.7307096866981198,0.02277345985477116
